"u_id","total_trips","avg_stay_length","avg_checked_bags","cancellation_rate","total_spend","avg_flight_discount_used","avg_hotel_discount_used","booking_rate","child_flag"
"607799","1","0.25","0.13","0.00","472.05","0.02","0.00","0.13","1"
"607931","3","0.75","0.13","0.00","2946.48","0.06","0.00","0.38","0"
"607949","2","1.50","0.00","0.00","3236.0","0.05","0.00","0.25","0"
"607998","3","0.63","0.00","0.00","2357.31","0.00","0.01","0.38","0"
"608039","2","0.88","0.13","0.00","1402.5","0.00","0.00","0.25","0"
"608086","3","1.00","0.25","0.13","4648.86","0.04","0.00","0.50","0"
"608287","4","1.63","0.25","0.00","3556.62","0.01","0.00","0.50","1"
"608296","4","3.00","0.13","0.00","7836.99","0.01","0.04","0.50","0"
"608343","2","1.00","0.38","0.13","1137.51","0.02","0.03","0.38","0"
"608478","3","4.25","0.13","0.00","4960.25","0.00","0.03","0.38","0"
"608520","4","2.00","0.25","0.00","3624.62","0.03","0.02","0.50","0"
"608521","2","0.67","0.22","0.00","2582.98","0.02","0.02","0.22","1"
"608629","5","2.13","0.25","0.00","4080.34","0.06","0.02","0.63","0"
"608725","2","0.88","0.13","0.00","1284.22","0.00","0.00","0.25","1"
"608727","4","3.88","0.00","0.00","5664.37","0.05","0.00","0.50","1"
"608764","2","0.63","0.13","0.00","1847.21","0.02","0.01","0.25","1"
"608786","0","0.00","0.00","0.00","0","0.00","0.01","0.00","0"
"608820","3","2.75","0.88","0.00","20348.35","0.03","0.03","0.38","1"
"608823","1","1.00","0.00","0.00","1487.83","0.01","0.01","0.13","0"
"608860","2","1.75","0.13","0.00","4872.01","0.00","0.01","0.25","0"
"608866","1","0.50","0.13","0.00","1324.23","0.03","0.05","0.13","0"
"608970","1","0.00","0.00","0.00","396.7","0.00","0.01","0.13","0"
"609051","2","0.25","0.00","0.00","3769.43","0.02","0.01","0.25","1"
"609102","1","0.50","0.25","0.00","1022.24","0.00","0.00","0.13","1"
"609167","4","1.75","0.38","0.00","3496.90","0.03","0.00","0.50","0"
"609221","1","0.00","0.13","0.00","686.5","0.03","0.02","0.13","0"
"609228","3","2.00","0.00","0.00","3870.78","0.02","0.02","0.38","0"
"609230","2","0.25","0.00","0.00","1109.87","0.03","0.07","0.25","0"
"609236","4","2.50","0.25","0.00","4126.42","0.09","0.01","0.50","0"
"609240","3","1.00","0.50","0.00","1758.10","0.02","0.03","0.38","1"
"609243","3","2.13","0.25","0.00","4227.94","0.05","0.00","0.38","1"
"609262","4","3.13","0.13","0.00","9480.94","0.04","0.00","0.50","0"
"609393","4","2.00","0.22","0.11","3570.02","0.00","0.04","0.56","0"
"609413","3","0.88","0.25","0.00","1454.50","0.03","0.03","0.38","1"
"609673","3","1.38","0.25","0.00","2655.33","0.06","0.00","0.38","0"
"609683","1","0.00","0.25","0.13","728.28","0.00","0.01","0.25","0"
"609720","3","0.63","0.13","0.13","1976.91","0.00","0.02","0.50","1"
"609763","1","0.25","0.00","0.00","186","0.03","0.03","0.13","1"
"609800","2","0.56","0.22","0.00","1024.97","0.01","0.00","0.22","1"
"609817","4","0.75","0.25","0.00","2041.21","0.03","0.00","0.50","0"
"609838","1","0.00","0.25","0.13","5620.0","0.02","0.04","0.25","0"
"609868","4","1.00","0.13","0.00","2566.53","0.01","0.01","0.50","1"
"610144","6","2.38","0.50","0.00","7098.53","0.00","0.01","0.75","0"
"610226","1","0.75","0.13","0.00","2480.2","0.02","0.01","0.13","1"
"610280","2","2.00","0.00","0.00","2418","0.06","0.04","0.22","1"
"610294","2","0.33","0.11","0.00","2244.86","0.03","0.04","0.22","0"
"610306","4","1.50","0.38","0.00","3952.45","0.00","0.02","0.50","0"
"610338","2","4.75","0.38","0.13","4876.53","0.01","0.03","0.38","1"
"610395","3","1.00","0.25","0.00","3154.74","0.03","0.00","0.38","0"
"610474","3","2.25","0.13","0.00","3760.19","0.01","0.01","0.38","0"
"610482","5","2.00","0.25","0.00","5950.93","0.05","0.01","0.63","0"
"610492","2","0.25","0.25","0.13","2870.02","0.00","0.02","0.38","1"
"610530","0","0.00","0.00","0.00","0","0.05","0.01","0.00","0"
"610670","3","1.00","0.25","0.00","1689.04","0.00","0.00","0.38","1"
"610763","2","2.13","0.13","0.13","1826.61","0.00","0.01","0.38","1"
"610793","2","0.88","0.13","0.00","2081.86","0.01","0.00","0.25","1"
"610806","4","2.50","0.25","0.00","4711.38","0.02","0.03","0.50","0"
"610905","0","0.00","0.00","0.00","0","0.00","0.02","0.00","0"
"610909","2","0.50","0.13","0.00","2609.74","0.07","0.00","0.25","0"
"611031","0","0.00","0.00","0.00","0","0.04","0.00","0.00","1"
"611065","4","1.13","0.38","0.00","6283.77","0.00","0.00","0.50","0"
"611087","2","0.89","0.11","0.00","2663.66","0.01","0.03","0.22","1"
"611126","2","1.00","0.13","0.00","3663.32","0.01","0.00","0.25","1"
"611177","2","0.56","0.11","0.00","3320.65","0.03","0.00","0.22","1"
"611251","3","1.00","0.13","0.00","2662.03","0.01","0.01","0.38","0"
"611350","1","0.13","0.13","0.00","790.82","0.01","0.00","0.13","1"
"611371","5","1.88","0.38","0.00","6616.06","0.00","0.04","0.63","0"
"611583","3","0.50","0.38","0.00","1406.05","0.02","0.02","0.38","1"
"611839","5","2.75","0.13","0.00","7439.85","0.02","0.01","0.63","0"
"611852","2","0.25","0.25","0.00","496.40","0.01","0.05","0.25","0"
"611887","3","0.75","0.25","0.00","1636.78","0.02","0.05","0.38","0"
"611954","4","1.25","0.38","0.00","2880.52","0.03","0.03","0.50","0"
"612002","4","2.89","0.33","0.11","5354.38","0.00","0.01","0.56","1"
"612128","2","1.00","0.25","0.00","3082.56","0.01","0.03","0.25","1"
"612175","3","1.63","0.38","0.00","4969.51","0.00","0.03","0.38","1"
"612220","2","0.00","0.50","0.13","5522.01","0.05","0.02","0.38","0"
"612226","0","0.00","0.00","0.00","0","0.06","0.00","0.00","1"
"612236","3","1.25","0.25","0.00","2609.83","0.04","0.00","0.38","1"
"612562","2","0.00","0.13","0.13","1492.88","0.00","0.04","0.38","0"
"612685","2","0.63","0.13","0.00","1356.27","0.00","0.00","0.25","0"
"612797","1","0.25","0.00","0.00","1254.91","0.02","0.03","0.13","1"
"612812","1","1.75","0.00","0.00","1036","0.03","0.02","0.13","0"
"612976","0","0.00","0.00","0.00","0","0.00","0.00","0.00","0"
"613164","3","4.00","0.00","0.00","4382.32","0.03","0.00","0.38","0"
"613252","0","0.00","0.00","0.00","0","0.02","0.00","0.00","0"
"613275","3","0.40","0.10","0.00","1227.07","0.06","0.04","0.30","1"
"613383","1","0.25","0.13","0.00","437.98","0.04","0.00","0.13","0"
"613386","0","0.00","0.00","0.00","0","0.01","0.01","0.00","1"
"613442","4","1.13","0.38","0.00","3268.66","0.02","0.04","0.50","0"
"613655","2","0.50","0.13","0.00","1709.01","0.03","0.01","0.25","0"
"613874","4","1.25","0.38","0.00","5033.26","0.08","0.00","0.50","0"
"613921","1","0.11","0.11","0.00","369.84","0.03","0.02","0.11","0"
"613941","4","2.63","0.00","0.13","6103.35","0.04","0.04","0.63","0"
"614033","2","0.88","0.13","0.00","4164.58","0.04","0.04","0.25","0"
"614092","2","3.50","0.00","0.00","3714","0.00","0.00","0.25","0"
"614111","3","3.50","0.00","0.00","7476.80","0.01","0.03","0.38","0"
"614165","4","1.75","0.38","0.00","6196.66","0.03","0.00","0.50","0"
"614311","2","0.38","0.63","0.13","10262.63","0.01","0.02","0.38","0"
"614412","2","0.44","0.00","0.00","1305.44","0.00","0.01","0.22","1"
"614549","3","1.00","0.25","0.00","2832.71","0.00","0.01","0.38","0"
"614595","1","0.00","1.25","0.13","10497.98","0.04","0.00","0.25","1"
"614632","2","0.88","0.13","0.00","881.24","0.03","0.01","0.25","1"
"614668","2","0.38","0.25","0.00","1135.25","0.00","0.03","0.25","1"
"614748","3","1.75","0.50","0.13","6433.99","0.00","0.00","0.50","1"
"614793","1","0.00","0.13","0.00","493.59","0.04","0.02","0.13","0"
"614814","1","0.88","0.00","0.00","2023","0.01","0.01","0.13","0"
"614828","2","0.38","0.00","0.00","1451.27","0.03","0.00","0.25","0"
"614846","0","0.00","0.00","0.00","0","0.02","0.03","0.00","0"
"614918","5","1.00","0.38","0.00","2403.00","0.01","0.01","0.63","0"
"614933","2","1.13","0.13","0.00","3021.51","0.01","0.01","0.25","0"
"615006","1","0.63","0.00","0.00","1402.02","0.01","0.03","0.13","0"
"615266","6","2.50","0.38","0.00","4714.75","0.00","0.00","0.75","0"
"615307","1","0.38","0.25","0.00","1827.48","0.01","0.00","0.13","1"
"615489","2","0.13","0.50","0.13","4017.14","0.06","0.01","0.38","1"
"615544","1","0.00","0.13","0.00","167.06","0.01","0.00","0.13","0"
"615674","1","0.63","0.00","0.00","690","0.00","0.00","0.13","0"
"615749","4","1.00","0.00","0.00","3946.86","0.06","0.00","0.50","0"
"615783","1","0.50","0.13","0.00","714.05","0.01","0.01","0.13","0"
"615881","0","0.00","0.00","0.00","0","0.08","0.03","0.00","0"
"615922","2","0.75","0.00","0.00","1016.03","0.05","0.02","0.25","0"
"616086","0","0.00","0.00","0.00","0","0.05","0.02","0.00","0"
"616125","1","0.38","0.13","0.00","574.16","0.01","0.00","0.13","0"
"616222","2","0.56","0.11","0.00","3192.61","0.02","0.02","0.22","1"
"616461","2","0.50","0.13","0.00","1646.84","0.00","0.00","0.25","1"
"616470","2","0.75","0.13","0.00","1999.94","0.04","0.01","0.25","0"
"616491","3","1.38","0.13","0.00","3867.55","0.00","0.00","0.38","1"
"616518","2","0.56","0.22","0.00","1119.76","0.03","0.01","0.22","0"
"616692","1","0.00","0.11","0.00","565.02","0.07","0.01","0.11","1"
"616715","1","0.25","0.13","0.00","405.63","0.03","0.02","0.13","1"
"616718","4","2.33","0.00","0.11","7516.94","0.03","0.04","0.56","0"
"616734","0","0.00","0.00","0.00","0","0.03","0.00","0.00","0"
"616752","2","1.44","0.11","0.00","4427.34","0.08","0.02","0.22","1"
"616789","2","0.88","0.13","0.00","1243.76","0.02","0.02","0.25","0"
"616795","4","1.75","0.13","0.00","2350.43","0.04","0.00","0.50","0"
"616802","4","0.50","0.50","0.13","10333.36","0.03","0.03","0.63","0"
"616950","1","0.13","0.13","0.00","524.15","0.02","0.02","0.13","0"
"616992","3","0.50","0.25","0.13","10357.81","0.01","0.00","0.50","1"
"617052","3","0.89","0.22","0.00","2519.45","0.02","0.01","0.33","1"
"617125","3","0.25","0.25","0.00","1446.47","0.03","0.00","0.38","0"
"617199","5","4.44","0.22","0.00","14780.79","0.03","0.00","0.56","0"
"617402","4","1.13","0.13","0.13","6338.14","0.06","0.04","0.63","0"
"617407","2","1.00","0.00","0.00","4292.38","0.04","0.01","0.25","1"
"617458","3","0.88","0.25","0.00","1142.94","0.04","0.00","0.38","1"
"617506","2","1.50","0.25","0.00","5493.08","0.04","0.01","0.25","0"
"617606","0","0.00","0.00","0.00","0","0.02","0.00","0.00","0"
"617743","2","1.63","0.13","0.00","2827.6","0.02","0.00","0.25","0"
"617878","6","2.50","0.63","0.00","6175.36","0.01","0.06","0.75","1"
"617964","1","0.38","0.00","0.00","180","0.02","0.01","0.13","1"
"617990","0","0.00","0.00","0.00","0","0.00","0.01","0.00","0"
"617994","3","2.25","0.25","0.00","2977.11","0.01","0.03","0.38","0"
"618063","4","2.75","0.50","0.13","5472.33","0.01","0.00","0.63","0"
"618088","4","1.63","0.25","0.00","22191.85","0.01","0.01","0.50","0"
"618157","3","3.75","1.38","0.13","16244.65","0.04","0.04","0.50","1"
"618181","2","0.63","0.00","0.00","1401.73","0.00","0.01","0.25","0"
"618201","2","0.38","0.00","0.00","3327.44","0.02","0.00","0.25","0"
"618230","0","0.00","0.00","0.00","0","0.00","0.00","0.00","0"
"618266","2","0.50","0.38","0.13","2981.24","0.01","0.01","0.38","1"
"618308","2","0.50","0.20","0.00","1258.01","0.02","0.04","0.20","1"
"618343","1","0.75","0.00","0.00","1056","0.00","0.00","0.13","1"
"618392","2","1.13","0.13","0.00","951.58","0.00","0.01","0.25","1"
"618418","5","2.50","0.25","0.00","5329.82","0.06","0.01","0.63","0"
"618429","3","1.50","0.38","0.00","2976.09","0.01","0.02","0.38","1"
"618535","3","3.63","0.38","0.00","14887.47","0.05","0.01","0.38","1"
"618642","2","0.00","0.25","0.00","2328.90","0.00","0.00","0.25","0"
"618664","1","0.22","0.00","0.00","672","0.05","0.01","0.11","0"
"618759","2","2.00","0.13","0.00","2549.77","0.01","0.01","0.25","1"
"618780","3","1.38","0.25","0.00","2649.67","0.02","0.00","0.38","1"
"618815","1","1.00","0.00","0.00","832","0.01","0.02","0.13","1"
"618881","3","0.44","0.44","0.00","3394.91","0.02","0.00","0.33","0"
"619079","4","3.13","0.38","0.13","4103.83","0.00","0.00","0.63","0"
"619109","1","0.75","0.00","0.00","496.67","0.00","0.02","0.13","0"
"619218","1","0.50","0.00","0.00","1466.51","0.01","0.07","0.13","0"
"619321","7","2.25","0.38","0.00","4628.56","0.03","0.01","0.88","1"
"619362","4","1.50","0.25","0.00","5149.85","0.03","0.00","0.50","0"
"619432","4","2.88","0.38","0.00","4550.87","0.03","0.01","0.50","0"
"619520","2","0.33","0.11","0.00","1128.52","0.00","0.00","0.22","0"
"619615","4","1.25","0.13","0.00","3962.70","0.11","0.03","0.50","0"
"619918","3","0.38","0.25","0.00","1302.36","0.01","0.01","0.38","0"
"619938","0","0.00","0.00","0.00","0","0.01","0.00","0.00","0"
"619971","1","0.25","0.00","0.00","274","0.03","0.00","0.13","0"
"619983","1","0.25","0.00","0.00","608","0.01","0.03","0.13","0"
"619988","0","0.00","0.00","0.00","0","0.02","0.04","0.00","0"
"620033","1","3.11","0.22","0.11","5974.42","0.03","0.01","0.22","0"
"620274","3","1.00","0.25","0.00","2730.72","0.03","0.00","0.38","0"
"620300","3","0.63","0.25","0.00","2293.41","0.07","0.00","0.38","1"
"620382","2","1.25","0.00","0.00","1571.37","0.03","0.01","0.25","1"
"620394","2","0.75","0.25","0.00","3612.35","0.02","0.00","0.25","1"
"620453","1","0.25","0.13","0.00","1026.49","0.03","0.03","0.13","1"
"620690","2","1.13","0.25","0.00","1208.13","0.03","0.02","0.25","0"
"620719","1","1.13","0.00","0.00","1224","0.01","0.00","0.13","0"
"620884","4","1.25","0.13","0.13","2352.92","0.03","0.01","0.63","0"
"620972","3","0.88","0.13","0.00","2694.15","0.00","0.01","0.38","0"
"620991","2","0.75","0.13","0.00","1398.38","0.02","0.01","0.25","0"
"621072","1","0.63","0.00","0.00","905.17","0.03","0.00","0.13","1"
"621081","3","0.89","0.22","0.00","2555.22","0.03","0.02","0.33","0"
"621085","1","0.88","0.00","0.00","735","0.03","0.01","0.13","0"
"621113","0","0.00","0.00","0.00","0","0.03","0.03","0.00","0"
"621150","0","0.00","0.00","0.00","0","0.00","0.01","0.00","1"
"621291","5","3.00","0.13","0.00","7832.81","0.01","0.01","0.63","0"
"621552","0","0.00","0.00","0.00","0","0.01","0.00","0.00","0"
"621607","2","1.00","0.00","0.00","1694.63","0.03","0.00","0.25","1"
"621665","5","1.22","0.56","0.11","4321.08","0.02","0.01","0.67","1"
"621811","2","0.50","0.00","0.00","1335.28","0.06","0.00","0.25","1"
"621849","3","1.13","0.13","0.00","3000.01","0.03","0.00","0.38","1"
"621922","1","0.50","0.00","0.00","655.71","0.00","0.00","0.13","0"
"622149","1","0.25","0.00","0.00","761.63","0.03","0.01","0.13","0"
"622248","4","2.13","0.38","0.00","2570.39","0.02","0.01","0.50","0"
"622293","3","0.40","0.20","0.00","5377.01","0.04","0.00","0.30","0"
"622343","2","0.38","0.38","0.13","1586.20","0.03","0.01","0.38","0"
"622418","2","0.50","0.25","0.13","4394.88","0.03","0.00","0.38","1"
"622464","2","0.13","0.38","0.00","803.38","0.01","0.00","0.25","0"
"622708","4","2.88","0.13","0.00","3329.06","0.04","0.02","0.50","0"
"622813","4","1.00","0.38","0.00","2346.00","0.04","0.00","0.50","0"
"623043","4","1.00","0.50","0.00","3130.04","0.00","0.00","0.50","0"
"623077","4","2.88","0.13","0.00","4524.35","0.02","0.00","0.50","0"
"623087","3","1.22","0.00","0.00","4483.13","0.01","0.00","0.33","0"
"623142","2","0.38","0.13","0.00","5217.66","0.02","0.00","0.25","1"
"623417","0","0.00","0.00","0.00","0","0.03","0.03","0.00","1"
"623691","1","1.13","0.00","0.00","1365.78","0.01","0.04","0.13","0"
"623750","2","1.38","0.00","0.00","2884.57","0.08","0.01","0.25","1"
"623815","3","0.88","0.13","0.00","1630.61","0.03","0.00","0.38","0"
"623850","5","2.88","0.13","0.00","5442.52","0.03","0.01","0.63","0"
"623935","2","0.89","0.11","0.00","6920.71","0.02","0.02","0.22","1"
"623941","4","1.63","0.50","0.00","4527.56","0.07","0.01","0.50","1"
"623949","3","2.13","0.25","0.00","2644.27","0.05","0.00","0.38","0"
"623972","3","1.13","0.25","0.00","3428.22","0.00","0.01","0.38","0"
"624198","3","1.63","0.25","0.00","3263.07","0.03","0.03","0.38","0"
"624215","4","0.88","0.38","0.00","2840.98","0.01","0.00","0.50","1"
"624258","1","0.50","0.00","0.00","1552.87","0.03","0.04","0.13","0"
"624497","3","2.50","0.38","0.25","4955.00","0.00","0.00","0.63","1"
"624593","2","1.25","0.25","0.00","1387.92","0.01","0.03","0.25","1"
"624636","3","1.25","0.25","0.00","2838.11","0.01","0.00","0.38","0"
"624762","2","0.75","0.25","0.00","3194.00","0.10","0.01","0.25","1"
"624913","3","0.88","0.38","0.00","3009.22","0.03","0.01","0.38","1"
"625030","5","2.13","0.25","0.00","6127.89","0.01","0.02","0.63","0"
"625089","4","1.50","0.25","0.00","3947.33","0.00","0.02","0.50","1"
"625398","2","1.63","0.13","0.00","4571.32","0.06","0.03","0.25","0"
"625400","3","2.00","0.25","0.00","8510.84","0.03","0.00","0.38","1"
"625555","2","0.88","0.00","0.13","1546.38","0.01","0.00","0.38","0"
"625597","2","1.13","0.13","0.00","1504.8","0.04","0.03","0.25","0"
"625700","0","0.00","0.00","0.00","0","0.04","0.02","0.00","0"
"625703","2","0.50","0.13","0.00","668.14","0.03","0.00","0.25","0"
"625984","3","1.38","0.25","0.00","3052.83","0.01","0.02","0.38","0"
"626037","0","0.00","0.00","0.00","0","0.01","0.00","0.00","0"
"626067","0","0.00","0.00","0.00","0","0.01","0.03","0.00","0"
"626114","0","0.00","0.00","0.00","0","0.07","0.00","0.00","0"
"626249","0","0.00","0.00","0.00","0","0.01","0.01","0.00","0"
"626318","3","0.78","0.11","0.00","1308.94","0.02","0.06","0.33","0"
"626329","1","0.38","0.13","0.00","774.84","0.04","0.03","0.13","0"
"626519","3","0.63","0.00","0.00","1620.68","0.03","0.00","0.38","0"
"626520","2","0.38","0.00","0.00","1715.77","0.01","0.00","0.25","0"
"626558","0","0.00","0.00","0.00","0","0.02","0.03","0.00","0"
"626587","1","1.13","0.00","0.00","693","0.04","0.01","0.13","0"
"626645","3","1.88","0.25","0.00","9764.22","0.06","0.02","0.38","0"
"626986","6","3.63","0.13","0.00","7387.81","0.00","0.00","0.75","0"
"627041","2","0.38","0.00","0.00","710.15","0.06","0.01","0.25","0"
"627158","3","0.25","0.25","0.00","1531.50","0.03","0.01","0.38","1"
"627176","3","2.38","0.13","0.13","4857.43","0.04","0.01","0.50","0"
"627436","2","1.22","0.11","0.00","2565.83","0.02","0.01","0.22","0"
"627451","3","0.38","0.13","0.00","1643.45","0.02","0.01","0.38","0"
"627475","0","0.00","0.00","0.00","0","0.00","0.01","0.00","0"
"627518","1","0.50","0.13","0.00","1671.3","0.01","0.00","0.13","1"
"627617","2","0.75","0.00","0.00","1406.96","0.01","0.00","0.25","0"
"627729","0","0.00","0.00","0.00","0","0.03","0.03","0.00","1"
"627889","2","1.25","0.13","0.00","2098.28","0.03","0.00","0.25","0"
"627893","3","1.38","0.25","0.00","3721.08","0.02","0.00","0.38","0"
"627972","3","2.25","0.13","0.00","3181.15","0.00","0.02","0.38","1"
"628023","3","0.50","0.13","0.00","3452.29","0.00","0.03","0.38","0"
"628033","4","2.13","0.00","0.00","11201.90","0.03","0.00","0.50","1"
"628570","5","2.75","0.13","0.00","5156.56","0.05","0.03","0.63","1"
"628653","3","1.50","0.25","0.00","2936.00","0.00","0.02","0.38","0"
"628671","2","0.63","0.25","0.00","1476.83","0.02","0.01","0.25","1"
"628694","2","1.22","0.11","0.00","1443.12","0.01","0.01","0.22","0"
"628752","2","0.25","0.25","0.00","995.36","0.01","0.00","0.25","1"
"628762","1","1.00","0.00","0.00","424","0.00","0.00","0.13","1"
"629345","1","1.33","0.00","0.00","6588","0.02","0.02","0.11","0"
"629647","2","0.75","0.25","0.00","931.25","0.02","0.02","0.25","0"
"629701","4","2.00","0.13","0.00","3778.89","0.10","0.00","0.50","0"
"629725","3","0.13","0.13","0.00","835.38","0.04","0.05","0.38","0"
"629747","0","0.00","0.00","0.00","0","0.05","0.06","0.00","0"
"629803","3","0.75","0.38","0.00","2876.41","0.01","0.04","0.38","1"
"629812","1","2.00","0.00","0.13","8164.12","0.00","0.03","0.25","0"
"629877","2","2.63","0.13","0.00","4975.16","0.02","0.00","0.25","0"
"629952","3","0.75","0.25","0.00","2913.37","0.00","0.01","0.38","0"
"630039","1","0.50","0.00","0.00","1518.36","0.00","0.01","0.13","0"
"630097","3","1.50","0.25","0.00","3897.40","0.06","0.02","0.38","0"
"630176","1","0.13","0.00","0.00","705.57","0.03","0.00","0.13","1"
"630178","1","0.44","0.11","0.00","1609.99","0.03","0.03","0.11","0"
"630267","2","2.50","0.13","0.00","5409.1","0.03","0.02","0.25","1"
"630607","0","0.00","0.00","0.00","0","0.04","0.00","0.00","0"
