"u_id","perk_label","total_trips","total_spend","avg_stay_length","age","gender","child_flag"
"604617","Free checked bag","2","1720.16","1.25","53","F","0"
"604664","Exclusive discounts","0","0","0.00","25","F","1"
"604688","1 night free hotel with flight","4","4945.31","1.38","41","F","1"
"604804","Exclusive discounts","2","459.99","0.13","50","F","1"
"604840","1 night free hotel with flight","3","6112.92","1.00","39","F","0"
"604916","Exclusive discounts","0","0","0.00","26","F","1"
"604982","1 night free hotel with flight","3","3791.10","1.25","48","F","0"
"605004","Free checked bag","3","2536.43","1.13","43","F","0"
"605096","Free checked bag","3","2527.47","1.13","54","M","1"
"605136","Free checked bag","1","3900","1.88","19","F","0"
"605308","Free checked bag","0","0","0.00","69","F","0"
"605311","Free checked bag","3","3310.35","1.38","45","F","1"
"605439","Exclusive discounts","2","3601.50","1.38","41","F","0"
"605494","Free checked bag","3","3080.93","1.00","47","F","1"
"605558","Free checked bag","5","3201.79","2.38","35","F","0"
"605578","Exclusive discounts","1","1040","1.00","33","F","0"
"605607","Exclusive discounts","1","1020.61","0.38","50","F","1"
"605615","1 night free hotel with flight","3","5670.96","0.63","35","M","0"
"605619","Free checked bag","2","1819.38","0.88","45","F","1"
"605776","Free hotel meal","5","9022.65","2.63","22","F","0"
"605780","Exclusive discounts","2","347.93","0.25","54","F","1"
"605878","Exclusive discounts","2","1641.99","1.13","43","F","0"
"605943","Exclusive discounts","1","2017.47","0.00","18","F","0"
"605945","1 night free hotel with flight","4","4021.26","1.00","40","F","1"
"606041","Free checked bag","2","2492.03","0.63","57","F","1"
"606060","Exclusive discounts","2","2594.94","1.50","53","F","0"
"606094","Exclusive discounts","4","2271.88","1.25","55","F","0"
"606161","1 night free hotel with flight","3","9146.15","2.13","48","F","1"
"606283","Exclusive discounts","1","460.15","0.13","48","F","1"
"606290","1 night free hotel with flight","4","5482.51","1.30","39","F","0"
"606333","Exclusive discounts","4","2787.05","2.25","44","F","0"
"606362","Exclusive discounts","1","3651.33","0.63","52","F","0"
"606456","Exclusive discounts","0","0","0.00","26","M","0"
"606568","Exclusive discounts","2","2161.97","0.88","47","M","0"
"606635","Exclusive discounts","2","4104.05","1.38","47","F","0"
"606648","1 night free hotel with flight","4","3678.63","1.25","30","F","0"
"606762","Exclusive discounts","3","2447.57","1.00","51","F","1"
"606862","Exclusive discounts","2","1912.58","1.13","40","F","0"
"606930","Free checked bag","5","5756.66","1.22","41","F","0"
"607017","Free hotel meal","4","4438.74","3.00","44","F","0"
"607028","1 night free hotel with flight","4","5756.41","2.13","49","F","0"
"607152","Free hotel meal","5","4862.25","2.63","34","F","0"
"607197","Exclusive discounts","1","3478.04","0.00","19","F","1"
"607270","Free checked bag","1","2168.64","0.63","43","F","0"
"607280","Exclusive discounts","1","1728.94","0.75","37","F","1"
"607350","Exclusive discounts","3","2561.89","0.88","38","F","1"
"607524","Exclusive discounts","1","5060","2.50","65","F","0"
"607626","Exclusive discounts","1","666","1.13","19","F","0"
"607706","Exclusive discounts","2","993.79","0.50","39","F","0"
"607799","Free checked bag","1","472.05","0.25","37","F","1"
"607931","Exclusive discounts","3","2946.48","0.75","30","F","0"
"607949","Exclusive discounts","2","3236.0","1.50","19","F","0"
"607998","Free checked bag","3","2357.31","0.63","41","F","0"
"608039","Free checked bag","2","1402.5","0.88","25","F","0"
"608086","1 night free hotel with flight","3","4648.86","1.00","28","F","0"
"608287","1 night free hotel with flight","4","3556.62","1.63","43","F","1"
"608296","Free hotel meal","4","7836.99","3.00","42","F","0"
"608343","Exclusive discounts","2","1137.51","1.00","45","F","0"
"608478","Free hotel meal","3","4960.25","4.25","59","M","0"
"608520","1 night free hotel with flight","4","3624.62","2.00","52","F","0"
"608521","Exclusive discounts","2","2582.98","0.67","60","F","1"
"608629","1 night free hotel with flight","5","4080.34","2.13","36","F","0"
"608725","Free checked bag","2","1284.22","0.88","47","F","1"
"608727","Free hotel meal","4","5664.37","3.88","56","F","1"
"608764","Free checked bag","2","1847.21","0.63","42","F","1"
"608786","Free checked bag","0","0","0.00","71","M","0"
"608820","Free checked bag","3","20348.35","2.75","41","F","1"
"608823","Free checked bag","1","1487.83","1.00","19","F","0"
"608860","Free checked bag","2","4872.01","1.75","45","F","0"
"608866","Exclusive discounts","1","1324.23","0.50","65","F","0"
"608970","Free checked bag","1","396.7","0.00","34","F","0"
"609051","Free checked bag","2","3769.43","0.25","49","F","1"
"609102","Free checked bag","1","1022.24","0.50","43","F","1"
"609167","Exclusive discounts","4","3496.90","1.75","39","F","0"
"609221","Exclusive discounts","1","686.5","0.00","31","F","0"
"609228","1 night free hotel with flight","3","3870.78","2.00","57","F","0"
"609230","Exclusive discounts","2","1109.87","0.25","31","F","0"
"609236","1 night free hotel with flight","4","4126.42","2.50","42","F","0"
"609240","Exclusive discounts","3","1758.10","1.00","54","F","1"
"609243","1 night free hotel with flight","3","4227.94","2.13","38","M","1"
"609262","Free hotel meal","4","9480.94","3.13","39","F","0"
"609393","1 night free hotel with flight","4","3570.02","2.00","39","M","0"
"609413","Exclusive discounts","3","1454.50","0.88","52","F","1"
"609673","Exclusive discounts","3","2655.33","1.38","41","F","0"
"609683","Free checked bag","1","728.28","0.00","18","F","0"
"609720","Exclusive discounts","3","1976.91","0.63","38","F","1"
"609763","Exclusive discounts","1","186","0.25","19","F","1"
"609800","Free checked bag","2","1024.97","0.56","49","F","1"
"609817","Exclusive discounts","4","2041.21","0.75","53","F","0"
"609838","Exclusive discounts","1","5620.0","0.00","67","F","0"
"609868","Free checked bag","4","2566.53","1.00","56","F","1"
"610144","1 night free hotel with flight","6","7098.53","2.38","47","F","0"
"610226","Free checked bag","1","2480.2","0.75","58","F","1"
"610280","Exclusive discounts","2","2418","2.00","59","F","1"
"610294","Exclusive discounts","2","2244.86","0.33","53","F","0"
"610306","1 night free hotel with flight","4","3952.45","1.50","54","F","0"
"610338","Free hotel meal","2","4876.53","4.75","20","F","1"
"610395","Exclusive discounts","3","3154.74","1.00","56","F","0"
"610474","1 night free hotel with flight","3","3760.19","2.25","53","F","0"
"610482","1 night free hotel with flight","5","5950.93","2.00","37","F","0"
"610492","Exclusive discounts","2","2870.02","0.25","21","F","1"
"610530","Exclusive discounts","0","0","0.00","26","F","0"
"610670","Free checked bag","3","1689.04","1.00","37","F","1"
"610763","Free checked bag","2","1826.61","2.13","26","F","1"
"610793","Free checked bag","2","2081.86","0.88","36","F","1"
"610806","1 night free hotel with flight","4","4711.38","2.50","49","F","0"
"610905","Exclusive discounts","0","0","0.00","80","F","0"
"610909","Exclusive discounts","2","2609.74","0.50","43","F","0"
"611031","Exclusive discounts","0","0","0.00","22","F","1"
"611065","1 night free hotel with flight","4","6283.77","1.13","43","F","0"
"611087","Exclusive discounts","2","2663.66","0.89","40","F","1"
"611126","Free checked bag","2","3663.32","1.00","52","F","1"
"611177","Exclusive discounts","2","3320.65","0.56","45","F","1"
"611251","Free checked bag","3","2662.03","1.00","49","F","0"
"611350","Free checked bag","1","790.82","0.13","28","M","1"
"611371","1 night free hotel with flight","5","6616.06","1.88","36","F","0"
"611583","Exclusive discounts","3","1406.05","0.50","39","M","1"
"611839","Free hotel meal","5","7439.85","2.75","38","F","0"
"611852","Exclusive discounts","2","496.40","0.25","41","M","0"
"611887","Exclusive discounts","3","1636.78","0.75","33","F","0"
"611954","Exclusive discounts","4","2880.52","1.25","44","F","0"
"612002","Free hotel meal","4","5354.38","2.89","44","F","1"
"612128","Exclusive discounts","2","3082.56","1.00","46","M","1"
"612175","1 night free hotel with flight","3","4969.51","1.63","38","F","1"
"612220","1 night free hotel with flight","2","5522.01","0.00","18","M","0"
"612226","Exclusive discounts","0","0","0.00","33","F","1"
"612236","Exclusive discounts","3","2609.83","1.25","51","F","1"
"612562","Exclusive discounts","2","1492.88","0.00","25","F","0"
"612685","Free checked bag","2","1356.27","0.63","41","F","0"
"612797","Exclusive discounts","1","1254.91","0.25","54","F","1"
"612812","Exclusive discounts","1","1036","1.75","70","M","0"
"612976","Free checked bag","0","0","0.00","27","F","0"
"613164","Free hotel meal","3","4382.32","4.00","28","F","0"
"613252","Free checked bag","0","0","0.00","22","F","0"
"613275","Exclusive discounts","3","1227.07","0.40","45","F","1"
"613383","Exclusive discounts","1","437.98","0.25","39","M","0"
"613386","Free checked bag","0","0","0.00","19","F","1"
"613442","Exclusive discounts","4","3268.66","1.13","36","M","0"
"613655","Exclusive discounts","2","1709.01","0.50","60","F","0"
"613874","1 night free hotel with flight","4","5033.26","1.25","55","F","0"
"613921","Exclusive discounts","1","369.84","0.11","31","F","0"
"613941","Free hotel meal","4","6103.35","2.63","45","F","0"
"614033","Exclusive discounts","2","4164.58","0.88","40","F","0"
"614092","Free hotel meal","2","3714","3.50","24","F","0"
"614111","Free hotel meal","3","7476.80","3.50","35","M","0"
"614165","1 night free hotel with flight","4","6196.66","1.75","28","F","0"
"614311","Free checked bag","2","10262.63","0.38","51","F","0"
"614412","Free checked bag","2","1305.44","0.44","49","F","1"
"614549","Free checked bag","3","2832.71","1.00","29","F","0"
"614595","Free checked bag","1","10497.98","0.00","50","F","1"
"614632","Exclusive discounts","2","881.24","0.88","52","F","1"
"614668","Exclusive discounts","2","1135.25","0.38","52","F","1"
"614748","1 night free hotel with flight","3","6433.99","1.75","49","F","1"
"614793","Exclusive discounts","1","493.59","0.00","67","F","0"
"614814","Free checked bag","1","2023","0.88","69","F","0"
"614828","Exclusive discounts","2","1451.27","0.38","41","F","0"
"614846","Exclusive discounts","0","0","0.00","70","M","0"
"614918","Free checked bag","5","2403.00","1.00","40","F","0"
"614933","Free checked bag","2","3021.51","1.13","56","F","0"
"615006","Exclusive discounts","1","1402.02","0.63","51","F","0"
"615266","1 night free hotel with flight","6","4714.75","2.50","40","F","0"
"615307","Free checked bag","1","1827.48","0.38","50","F","1"
"615489","1 night free hotel with flight","2","4017.14","0.13","58","F","1"
"615544","Free checked bag","1","167.06","0.00","38","F","0"
"615674","Free checked bag","1","690","0.63","19","F","0"
"615749","1 night free hotel with flight","4","3946.86","1.00","49","F","0"
"615783","Free checked bag","1","714.05","0.50","19","F","0"
"615881","Exclusive discounts","0","0","0.00","66","F","0"
"615922","Exclusive discounts","2","1016.03","0.75","68","M","0"
"616086","Exclusive discounts","0","0","0.00","82","F","0"
"616125","Free checked bag","1","574.16","0.38","33","F","0"
"616222","Exclusive discounts","2","3192.61","0.56","49","F","1"
"616461","Free checked bag","2","1646.84","0.50","32","F","1"
"616470","Exclusive discounts","2","1999.94","0.75","32","F","0"
"616491","1 night free hotel with flight","3","3867.55","1.38","51","F","1"
"616518","Exclusive discounts","2","1119.76","0.56","46","F","0"
"616692","Exclusive discounts","1","565.02","0.00","55","F","1"
"616715","Exclusive discounts","1","405.63","0.25","41","M","1"
"616718","1 night free hotel with flight","4","7516.94","2.33","46","F","0"
"616734","Exclusive discounts","0","0","0.00","27","F","0"
"616752","Exclusive discounts","2","4427.34","1.44","19","F","1"
"616789","Exclusive discounts","2","1243.76","0.88","23","F","0"
"616795","Exclusive discounts","4","2350.43","1.75","47","F","0"
"616802","1 night free hotel with flight","4","10333.36","0.50","45","F","0"
"616950","Exclusive discounts","1","524.15","0.13","23","F","0"
"616992","1 night free hotel with flight","3","10357.81","0.50","38","F","1"
"617052","Free checked bag","3","2519.45","0.89","49","F","1"
"617125","Exclusive discounts","3","1446.47","0.25","40","F","0"
"617199","Free hotel meal","5","14780.79","4.44","53","M","0"
"617402","1 night free hotel with flight","4","6338.14","1.13","34","F","0"
"617407","Exclusive discounts","2","4292.38","1.00","42","F","1"
"617458","Exclusive discounts","3","1142.94","0.88","30","F","1"
"617506","Exclusive discounts","2","5493.08","1.50","45","F","0"
"617606","Free checked bag","0","0","0.00","71","F","0"
"617743","Free checked bag","2","2827.6","1.63","66","F","0"
"617878","Free checked bag","6","6175.36","2.50","39","F","1"
"617964","Free checked bag","1","180","0.38","33","F","1"
"617990","Free checked bag","0","0","0.00","60","F","0"
"617994","Exclusive discounts","3","2977.11","2.25","46","F","0"
"618063","Free hotel meal","4","5472.33","2.75","52","F","0"
"618088","1 night free hotel with flight","4","22191.85","1.63","55","F","0"
"618157","Free checked bag","3","16244.65","3.75","38","F","1"
"618181","Free checked bag","2","1401.73","0.63","50","M","0"
"618201","Free checked bag","2","3327.44","0.38","50","F","0"
"618230","Free checked bag","0","0","0.00","29","F","0"
"618266","Free checked bag","2","2981.24","0.50","44","F","1"
"618308","Exclusive discounts","2","1258.01","0.50","60","F","1"
"618343","Free checked bag","1","1056","0.75","41","M","1"
"618392","Free checked bag","2","951.58","1.13","41","F","1"
"618418","1 night free hotel with flight","5","5329.82","2.50","46","F","0"
"618429","Exclusive discounts","3","2976.09","1.50","47","M","1"
"618535","Free hotel meal","3","14887.47","3.63","29","F","1"
"618642","Free checked bag","2","2328.90","0.00","40","F","0"
"618664","Exclusive discounts","1","672","0.22","69","F","0"
"618759","Free checked bag","2","2549.77","2.00","25","F","1"
"618780","Free checked bag","3","2649.67","1.38","36","F","1"
"618815","Exclusive discounts","1","832","1.00","32","F","1"
"618881","Free checked bag","3","3394.91","0.44","64","F","0"
"619079","Free hotel meal","4","4103.83","3.13","46","M","0"
"619109","Exclusive discounts","1","496.67","0.75","40","F","0"
"619218","Exclusive discounts","1","1466.51","0.50","44","F","0"
"619321","1 night free hotel with flight","7","4628.56","2.25","54","F","1"
"619362","1 night free hotel with flight","4","5149.85","1.50","48","F","0"
"619432","Free hotel meal","4","4550.87","2.88","34","F","0"
"619520","Free checked bag","2","1128.52","0.33","38","F","0"
"619615","1 night free hotel with flight","4","3962.70","1.25","50","F","0"
"619918","Free checked bag","3","1302.36","0.38","37","F","0"
"619938","Free checked bag","0","0","0.00","27","F","0"
"619971","Exclusive discounts","1","274","0.25","40","F","0"
"619983","Exclusive discounts","1","608","0.25","85","F","0"
"619988","Exclusive discounts","0","0","0.00","18","F","0"
